Candidate ID,Recommended Jobs
670515e9f838cf497b2d42a6,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Senior - SFDC - Technical- Mumbai | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI
671b9f79d8be59ceac478d6d,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Executive - Java FS - Angular | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Java Technical Lead | Infor WFM Functional Lead
671ba16a0bed86c572ea03cd,React Js Software Engineer - Chennai | Full Stack Node+React Developer | React Developer - Bangalore | .Net Core Developer - Bangalore | IAM Implementation - Saviynt IGA | C/C++ Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA
671ba23b0bed86c572ea03d5,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Manager - Data Science
671ba421afc1bcf95c0b56b3,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671ba4de61584ae43ed3c182,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | React Developer - Bangalore | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications"
671ba5f532c21010cb406bf6,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671ba6cd32c21010cb406bff,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671ba8d0f60c6920372dfdd4,"Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor"
671ba9efc0f1ab78b8a8136f,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671baae2c0f1ab78b8a81377,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671bab9fc0f1ab78b8a81381,Postilion Developer | Lighthouse- Python & SQL- Data Analyst | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Full Stack Node+React Developer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA
671bac9ec0f1ab78b8a8138a,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671bad77c0f1ab78b8a81393,Full Stack Node+React Developer | React Developer - Bangalore | React Js Software Engineer - Chennai | Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead | Postilion Developer | Java Developer
671bae3dc0f1ab78b8a8139c,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671baf3fc0f1ab78b8a813ad,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671bafcfc0f1ab78b8a813b5,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671bb048c0f1ab78b8a813be,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead | Postilion Developer | Java Developer | Full Stack Node+React Developer
671bb095c0f1ab78b8a813c6,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671bb126c0f1ab78b8a813cf,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671bb248c0f1ab78b8a813df,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | React Developer - Bangalore | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications"
671bb3b8d5e5b801b195fff7,Assistant Manager- Gen AI– Full Stack Engineer | Full Stack Node+React Developer | Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI
671bb434d5e5b801b1960000,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671bb49dd5e5b801b1960009,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Full Stack Node+React Developer | Alteryx Developer | .Net Core Developer - Bangalore
671bb575d5e5b801b1960019,Data Privacy M | Alteryx Developer | Data and Analytics Architect | Lighthouse- Python & SQL- Data Analyst | Big Data Modernization Engineer | Senior - Data Science | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Senior - GCP Data Engineering | Gcp Data Engineer
671bb5edd6a613ce2d83e53c,React Js Software Engineer - Chennai | Python Lead (C2H Role) | IAM Implementation - Saviynt IGA | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI
671bb6f5d6a613ce2d83e555,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Executive - Java FS - Angular | Manager - Data Science | Full Stack Node+React Developer | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Java Technical Lead
671bb949d6a613ce2d83e562,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671bba1ad6a613ce2d83e56b,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671bbad2d6a613ce2d83e573,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671bbb54d6a613ce2d83e57f,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671bd7f5cab017d446b8563c,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671bdafbcab017d446b85668,"Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor"
671bdc00cab017d446b85678,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671be1a4a98fab82797dff0a,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671be2e4a98fab82797dff1a,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671be376a98fab82797dff22,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671be48aa98fab82797dff32,AWS Dig Data Solution Architect | AWS Dig Data Solution Architect | Looker Remodeling | Looker Remodeling | Enterprise Architect | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead
671c8b38a702098198a1c132,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | .Net Core Developer - Bangalore | Alteryx Developer | C/C++ Developer
671c8cf134ce6e6dd6f0d0e1,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Technical Lead | Java Developer | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671c9375de6e289fb27cc9a2,Senior - Data Science | Alteryx Developer | Data Privacy M | Lighthouse- Python & SQL- Data Analyst | Manager - Data Science | IAM Implementation - Saviynt IGA | Data and Analytics Architect | Big Data Modernization Engineer | Python Lead (C2H Role) | Associate Consultant Data Visualization
671c94d52f0302bca6939151,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead
671ca21653a50cfc60703a82,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Java Technical Lead | Network Automation Solutions Tester | Infor WFM Functional Lead | Manager - Data Science | Infor WFM Functional Lead | Postilion Developer
671ca5dd7cbaee403332acf6,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671ca75d7cbaee403332ad08,Postilion Developer | Lighthouse- Python & SQL- Data Analyst | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Full Stack Node+React Developer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA
671cb8d456eacfd5182019ec,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671cb9992318461fc1c6b9ef,"Senior Fullstack Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor"
671cbc7d343ac81c8137f443,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Java Technical Lead | Network Automation Solutions Tester | Infor WFM Functional Lead | Manager - Data Science | Infor WFM Functional Lead | Postilion Developer
671cbea542316d54064a6c54,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671cc00d42316d54064a6c5f,React Js Software Engineer - Chennai | IAM Implementation - Saviynt IGA | Full Stack Node+React Developer | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer
671cc18842316d54064a6c68,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671cc1e242316d54064a6c70,"Senior Fullstack Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor"
671cc2ad51c4b4c325b7f774,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Java Technical Lead | Network Automation Solutions Tester | Infor WFM Functional Lead | Manager - Data Science | Infor WFM Functional Lead | Postilion Developer
671cc2b651c4b4c325b7f77c,Associate Consultant Data Visualization | Associate Consultant Data Visualization | Lighthouse- Python & SQL- Data Analyst | Postilion Developer | IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Alteryx Developer | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science
671cc58b51c4b4c325b7f799,AWS Dig Data Solution Architect | IAM Implementation - Saviynt IGA | AWS Dig Data Solution Architect | Python Lead (C2H Role) | Looker Remodeling | Looker Remodeling | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst
671cc65851c4b4c325b7f7aa,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead | Postilion Developer | Java Developer | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671cc69b51c4b4c325b7f7b4,Senior - SFDC - Technical- Mumbai | Relationship Manager - Wholesale Banking Group | Software Composition Analysis (SCA) Specialist | IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Technology Consulting- Adobe Digital Marketing PM | Lighthouse- Python & SQL- Data Analyst
671ccb344c9279c8bbc00656,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Java Technical Lead | Network Automation Solutions Tester | Infor WFM Functional Lead | Manager - Data Science | Infor WFM Functional Lead | Postilion Developer
671ccdbb5628f91580e780fb,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671cce765628f91580e78103,"Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor"
671ccee75628f91580e7810c,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671ccffe5628f91580e78114,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671cd07f5628f91580e7811f,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Manager - Data Science
671cd1585628f91580e78128,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671cd2295628f91580e78131,IAM Implementation - Saviynt IGA | Full Stack Node+React Developer | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI
671cd480ca5e850a959b80ff,Lighthouse- Python & SQL- Data Analyst | React Js Software Engineer - Chennai | Postilion Developer | Associate Consultant Data Visualization | Associate Consultant Data Visualization | IAM Implementation - Saviynt IGA | Full Stack Node+React Developer | Python Lead (C2H Role) | Alteryx Developer | Senior - Data Science
671cd5b2ca5e850a959b810c,Python Lead (C2H Role) | IAM Implementation - Saviynt IGA | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671cd7c2ca5e850a959b811c,React Js Software Engineer - Chennai | IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Full Stack Node+React Developer | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer
671cd883ca5e850a959b8129,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671cd986ca5e850a959b8132,Postilion Developer | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Lighthouse- Python & SQL- Data Analyst | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead
671cdb67ca5e850a959b8141,React Js Software Engineer - Chennai | Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Full Stack Node+React Developer | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI
671cdda5ca5e850a959b8153,"React Js Software Engineer - Chennai | .Net Core Developer - Bangalore | IAM Implementation - Saviynt IGA | C/C++ Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS)"
671cdf8af4ee81da5309bd05,Postilion Developer | Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Lighthouse- Python & SQL- Data Analyst | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead | Java Developer
671ce04bf4ee81da5309bd0d,"Assistant Manager- Gen AI– Full Stack Engineer | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671ce1faac9dd83cec1ef381,Senior Fullstack Developer | Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671ce207ac9dd83cec1ef389,IAM Implementation - Saviynt IGA | React Js Software Engineer - Chennai | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Manager - Data Science
671ce37fac9dd83cec1ef392,Executive - Java FS - Angular | IAM Implementation - Saviynt IGA | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter
671ce39d28240b786e5ea400,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead | Postilion Developer | Java Developer | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester
671ce67dac9dd83cec1ef3a0,Postilion Developer | Lighthouse- Python & SQL- Data Analyst | Associate Consultant Data Visualization | Associate Consultant Data Visualization | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead
671ce789ac9dd83cec1ef3aa,IAM Implementation - Saviynt IGA | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM)
671ce87d6ae701a89b0c4ec3,IAM Implementation - Saviynt IGA | React Js Software Engineer - Chennai | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Executive - Java FS - Angular | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Java Technical Lead
671cead5028b00a7be82c122,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Java Technical Lead | Infor WFM Functional Lead | Infor WFM Functional Lead | Postilion Developer | Java Developer | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester
671ceb82028b00a7be82c12a,"React Js Software Engineer - Chennai | Full Stack Node+React Developer | Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive"
671ceebede9a079bc5d10eae,"Technical Account Representative (TAM) - OCI | Principal Technical Account Representative (TAM) | Talent Advisor - Recruiter | Principal Technical Account Representative (TAM) 4 - Oracle DBA | Oracle Fusion HCM Technical Lead | Principal Technical Account Manager (OCI, ExaCS) | Principal Technical Account Manager-Fusion Applications | Food & Beverage Executive | Commi II - Tandoor | Commis II"
671cf1c9d9f79ffd948bbdf0,React Js Software Engineer - Chennai | IAM Implementation - Saviynt IGA | Full Stack Node+React Developer | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Manager - Data Science | Lighthouse- Python & SQL- Data Analyst | Assistant Manager- Gen AI– Full Stack Engineer | Alteryx Developer
671cf2845ee049c8423d164c,IAM Implementation - Saviynt IGA | Executive - Java FS - Angular | Python Lead (C2H Role) | Senior - Data Science | Network Automation Solutions Tester | Infor WFM Functional Lead | Infor WFM Functional Lead | Java Technical Lead | Postilion Developer | Manager - Data Science
